HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: bam Desc: @%SystemRoot%\system32\drivers\bam.sys,-101","Image path:system32\drivers\bam.sys ServiceDLL: ","Name last write: 2018-03-27 09:55:48.4485779 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: BasicDisplay Desc: ","Image path:\SystemRoot\System32\drivers\BasicDisplay.sys ServiceDLL: ",Name last write: 2018-03-27 21:45:43.4333608 Parameters last write: 2017-09-29 13:46:18.3965119,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: BasicRender Desc: ","Image path:\SystemRoot\System32\drivers\BasicRender.sys ServiceDLL: ",Name last write: 2018-03-27 21:45:39.6196611 Parameters last write: 2018-03-27 09:55:48.4485779,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: BattC Desc: ","Image path: ServiceDLL: ","Name last write: 2017-09-29 13:47:03.9470010 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: bcbtums Desc: ","Image path:\SystemRoot\system32\drivers\bcbtums.sys ServiceDLL: ","Name last write: 2018-03-27 21:45:44.0516708 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: BCM43XX Desc: ","Image path:\SystemRoot\system32\DRIVERS\bcmwl63a.sys ServiceDLL: ","Name last write: 2018-03-27 21:45:39.9321714 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: BcmBtRSupport Desc: @oem8.inf,%BlueBcmBtRSupport.SVCDESC%;Manages BTW drivers.","Image path:%SystemRoot%\system32\BtwRSupportService.exe ServiceDLL: ","Name last write: 2018-03-27 09:22:47.6396850 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: bcmfn2 Desc: ","Image path:\SystemRoot\System32\drivers\bcmfn2.sys ServiceDLL: ","Name last write: 2017-09-29 13:46:10.8490301 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: BDESVC Desc: @%SystemRoot%\system32\bdesvc.dll,-101","Image path:%SystemRoot%\System32\svchost.exe -k netsvcs -p ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6063100 Parameters last write: 2017-09-29 13:47:03.9470010,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: Beep Desc: ","Image path: ServiceDLL: ","Name last write: 2017-09-29 13:47:44.6063100 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: BFE Desc: @%SystemRoot%\system32\bfe.dll,-1002","Image path:%systemroot%\system32\svchost.exe -k LocalServiceNoNetwork -p ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6063100 Parameters last write: 2017-09-29 13:47:03.9470010,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: BITS Desc: @%SystemRoot%\system32\qmgr.dll,-1001","Image path:%SystemRoot%\System32\svchost.exe -k netsvcs -p ServiceDLL: ",Name last write: 2018-03-28 00:47:06.6339834 Parameters last write: 2017-09-29 13:47:03.9470010,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: bowser Desc: @%systemroot%\system32\browser.dll,-103","Image path:system32\DRIVERS\bowser.sys ServiceDLL: ","Name last write: 2017-09-29 13:47:44.6063100 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),Name: BoxSyncUpdateService Desc: Updater for Box Sync,"Image path:""C:\Program Files\Box\Box Sync\SyncUpdaterService.exe"" ServiceDLL: ","Name last write: 2018-03-29 20:23:17.8199387 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: BrokerInfrastructure Desc: @%windir%\system32\bisrv.dll,-101","Image path:%SystemRoot%\system32\svchost.exe -k DcomLaunch -p ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6063100 Parameters last write: 2017-09-29 13:47:03.9470010,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: BthAvrcpTg Desc: ","Image path:\SystemRoot\System32\drivers\BthAvrcpTg.sys ServiceDLL: ","Name last write: 2017-09-29 13:46:23.2719025 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: BthEnum Desc: ","Image path:\SystemRoot\System32\drivers\BthEnum.sys ServiceDLL: ",Name last write: 2018-03-27 21:45:44.1887701 Parameters last write: 2018-03-27 09:22:49.4705313,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: BthHFEnum Desc: ","Image path:\SystemRoot\System32\drivers\bthhfenum.sys ServiceDLL: ","Name last write: 2017-09-29 13:46:23.3656605 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: bthhfhid Desc: ","Image path:\SystemRoot\System32\drivers\BthHFHid.sys ServiceDLL: ","Name last write: 2017-09-29 13:46:23.2719025 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: BthHFSrv Desc: @%SystemRoot%\System32\BthHFSrv.dll,-102","Image path:%SystemRoot%\System32\svchost.exe -k LocalServiceAndNoImpersonation ServiceDLL: ",Name last write: 2017-09-29 13:46:23.3656605 Parameters last write: 2017-09-29 13:46:23.3656605,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: bthl2cap Desc: ","Image path:\SystemRoot\system32\DRIVERS\bthl2cap.sys ServiceDLL: ",Name last write: 2018-03-27 21:45:44.1887701 Parameters last write: 2018-03-27 09:22:49.8299182,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: BthLEEnum Desc: ","Image path:\SystemRoot\system32\DRIVERS\Microsoft.Bluetooth.Legacy.LEEnumerator.sys ServiceDLL: ",Name last write: 2018-03-27 21:45:44.1731449 Parameters last write: 2018-03-27 09:22:50.1111780,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: BTHMODEM Desc: ","Image path:\SystemRoot\System32\drivers\bthmodem.sys ServiceDLL: ","Name last write: 2017-09-29 13:46:27.6159992 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: BthPan Desc: @bthpan.inf,%BthPan.DisplayName%;Bluetooth Device (Personal Area Network)","Image path:\SystemRoot\System32\drivers\bthpan.sys ServiceDLL: ","Name last write: 2018-03-27 21:45:44.1887701 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: BTHPORT Desc: ","Image path:\SystemRoot\System32\drivers\BTHport.sys ServiceDLL: ",Name last write: 2018-03-27 09:55:48.4485779 Parameters last write: 2018-03-27 09:55:48.4485779,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: bthserv Desc: @%SystemRoot%\System32\bthserv.dll,-102","Image path:%SystemRoot%\system32\svchost.exe -k LocalService -p ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6063100 Parameters last write: 2017-09-29 13:47:03.9470010,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: BTHUSB Desc: ","Image path:\SystemRoot\System32\drivers\BTHUSB.sys ServiceDLL: ","Name last write: 2018-03-27 21:45:44.0516708 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: bttflt Desc: ","Image path:System32\drivers\bttflt.sys ServiceDLL: ","Name last write: 2018-03-27 12:11:29.6794612 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: btwampfl Desc: @oem8.inf,%btwampfl.ServiceDescription%;btwampfl Bluetooth filter driver","Image path:\SystemRoot\system32\DRIVERS\btwampfl.sys ServiceDLL: ","Name last write: 2018-03-27 09:22:47.7490631 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: buttonconverter Desc: ","Image path:\SystemRoot\System32\drivers\buttonconverter.sys ServiceDLL: ","Name last write: 2017-09-29 13:46:24.7251450 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: CAD Desc: ","Image path:\SystemRoot\System32\drivers\CAD.sys ServiceDLL: ",Name last write: 2018-03-27 21:45:39.6196611 Parameters last write: 2018-03-27 12:11:31.9074832,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: camsvc Desc: @%SystemRoot%\system32\CapabilityAccessManager.dll,-2","Image path:%SystemRoot%\system32\svchost.exe -k appmodel -p ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6063100 Parameters last write: 2017-09-29 13:47:03.9470010,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: CapImg Desc: ","Image path:\SystemRoot\System32\drivers\capimg.sys ServiceDLL: ","Name last write: 2017-09-29 13:46:10.3177341 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),Name: cdfs Desc: ISO9660/Joliet File System Reader for CD/DVDs. (Core) (All pieces),"Image path:system32\DRIVERS\cdfs.sys ServiceDLL: ","Name last write: 2017-09-29 13:47:44.6063100 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: CDPSvc Desc: @%SystemRoot%\system32\cdpsvc.dll,-101","Image path:%SystemRoot%\system32\svchost.exe -k LocalService -p ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6063100 Parameters last write: 2017-09-29 13:47:03.9470010,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: CDPUserSvc Desc: @%SystemRoot%\system32\cdpusersvc.dll,-101","Image path:%SystemRoot%\system32\svchost.exe -k UnistackSvcGroup ServiceDLL: ",Name last write: 2017-09-29 13:47:44.6063100 Parameters last write: 2017-09-29 13:47:03.9470010,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: CDPUserSvc_1d05b Desc: @%SystemRoot%\system32\cdpusersvc.dll,-101","Image path:C:\Windows\system32\svchost.exe -k UnistackSvcGroup ServiceDLL: ","Name last write: 2018-03-27 21:45:45.0127380 Parameters last write: ",Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,Services,Services,ROOT\ControlSet001\Services,None,(plugin),"Name: cdrom Desc: ","Image path:\SystemRoot\System32\drivers\cdrom.sys ServiceDLL: ",Name last write: 2018-03-27 21:45:40.2290570 Parameters last write: 2018-03-27 12:13:26.9401315,Services,True,False,2018-04-06 12:42:31.8431328,M:\Forensics\Lone Wolf 2018\KAPE\mout\Registry\20201213133932_Services_M_Forensics_Lone Wolf 2018_KAPE_tout_D_Windows_System32_config_SYSTEM.csv
